course	file	number	title	question	source	score	evidence_kind	best_object	excerpt
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q24	波导模式的耦合、抑制与转换	不同波导模式能否相互转换？	test/2009-推研资料.docx	0.727	regular	2009-推研资料.docx	反正老师们也没认真听。最后恍然大悟，这是实时采样进行计算的，所以复杂度和N没啥关系。好像是对的，因为老师们就叫我走了。 4）微波电磁场 这个组是最主流的了，老师我就记得张志军老师了，问的全是以前课堂学的基本知识，还有让你在小黑板上画波导模式或者写麦克斯韦方程什么的，只要复习好了大概就不会有什么问题。
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q24	波导模式的耦合、抑制与转换	不同波导模式能否相互转换？	test/2012-面经_九字班2.pdf	0.727	regular	2012-面经_九字班2.pdf	矩形波导为了传输 TE20 怎么抑制 TE10 圆波导，一个线极化的波怎么能弄成圆极化的？ 在小黑板上画波导模式
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q25	光作为电磁波在光纤中的传播	光是电磁波吗？光怎样在光纤中传播？能否从电磁波角度解释？	test/2022-九字班推研面经-1.docx	0.773	regular	2022-九字班推研面经-1.docx	第二个老师：光是电磁波吗？光怎么在光纤里传播？能从电磁波的角度解释一下吗？（没理解最后一个问题） glgg：所幸glgg没问通电的问题，而是问了好多ADC相关的问题（简历相关，我在简历里重点讲了自己做过ADC相关的大作业和实习，这也是个小技巧，可以通过简历和自我介绍引导老师提问自己的主攻方向） ggg就问了一个问题：能否从系统的角度分析一下ADC采样率和bit数的折衷？（简历相关，我一开始一头雾水，后来想了想就解释了一下Warden FoM）
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q26	光纤色散与脉冲展宽	什么是色散？单色光被调制成脉冲后在光纤中传播会不会展宽？	test/2012-面经_九字班2.pdf	0.68	regular	2012-面经_九字班2.pdf	你知道的激光器有哪些种？它们各自有什么特点？ 什么叫色散？一个单色光，被调制成一个脉冲以后放到光纤里面传输? 会不会展宽？
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q27	电偶极子辐射与极化匹配	电偶极子在哪些方向辐射最强、哪些方向最弱？远区电场沿什么方向？	test/2012-留下面经，造福众生-孟越.pdf	0.304	regular	2012-留下面经，造福众生-孟越.pdf	文华老师，熊兵老师，汪莱老师和不认识老师（据说之前有黄翊东老师，但我进去的时候没在）。开始一个不 认识的老师问一个电偶极子产生的场，哪个方向强，哪个方向弱，还算简单，顺利答出，然后又说一偶极子天 线辐射电磁波，在旁边再垂直的放一偶极子天线，问能不能接收到，我说不能，因为极化方向不一样，可是感
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q27	电偶极子辐射与极化匹配	电偶极子在哪些方向辐射最强、哪些方向最弱？远区电场沿什么方向？	test/2014-记一次人品大爆发-郭开元.pdf	0.348	regular	2014-记一次人品大爆发-郭开元.pdf	1.电偶极子辐射强度的空间分布。（因为被剧透了所以知道……） 2.电偶极子辐射远场的电场方向。（全都忘了……） 3.坡印廷矢量平均值的计算公式，以及为什么有个1/2
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q27	电偶极子辐射与极化匹配	放置一个与发射偶极子正交的偶极天线，能否接收到信号？	test/2012-留下面经，造福众生-孟越.pdf	0.318	regular	2012-留下面经，造福众生-孟越.pdf	文华老师，熊兵老师，汪莱老师和不认识老师（据说之前有黄翊东老师，但我进去的时候没在）。开始一个不 认识的老师问一个电偶极子产生的场，哪个方向强，哪个方向弱，还算简单，顺利答出，然后又说一偶极子天 线辐射电磁波，在旁边再垂直的放一偶极子天线，问能不能接收到，我说不能，因为极化方向不一样，可是感
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q28	磁偶极子辐射功率的频率依赖	磁偶极子的辐射功率与频率有什么关系？	test/2013-面经_零字班.pdf	0.875	regular	2013-面经_零字班.pdf	问知道法拉第电磁感应定律吧，写写方程。我当时脑抽了一下（主要是到饭点饿 了。。。）没反应过来，长征哥哥提示说麦克斯韦方程，我马上反应过来是第一个磁生电 的式子。随后又问到了磁偶极子的辐射功率跟频率有什么关系（四次方），还有天为什么
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q28	磁偶极子辐射功率的频率依赖	磁偶极子的辐射功率与频率有什么关系？	test/2013-面试经历小结-黄博.pdf	0.875	regular	2013-面试经历小结-黄博.pdf	最后面微波。只认识孙长征老师和冯雪老师，据说有汪莱老师，不过不认识。长征哥哥先问知道法拉第电磁感 应定律吧，写写方程。我当时脑抽了一下（主要是到饭点饿了。。。）没反应过来，长征哥哥提示说麦克斯韦 方程，我马上反应过来是第一个磁生电的式子。随后又问到了磁偶极子的辐射功率跟频率有什么关系（四次方
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q29	天空为什么呈蓝色	天空为什么是蓝色的？	test/2013-面经_零字班.pdf	0.5	regular	2013-面经_零字班.pdf	了。。。）没反应过来，长征哥哥提示说麦克斯韦方程，我马上反应过来是第一个磁生电 的式子。随后又问到了磁偶极子的辐射功率跟频率有什么关系（四次方），还有天为什么 是蓝的（瑞利散射），电磁场这边就完了。然后冯雪老师开始，问为什么要掺杂，好处有
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q29	天空为什么呈蓝色	天空为什么是蓝色的？	test/2013-面试经历小结-黄博.pdf	0.5	regular	2013-面试经历小结-黄博.pdf	应定律吧，写写方程。我当时脑抽了一下（主要是到饭点饿了。。。）没反应过来，长征哥哥提示说麦克斯韦 方程，我马上反应过来是第一个磁生电的式子。随后又问到了磁偶极子的辐射功率跟频率有什么关系（四次方 ），还有天为什么是蓝的（瑞利散射），电磁场这边就完了。然后冯雪老师开始，问为什么要掺杂，好处有哪
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q29	天空为什么呈蓝色	天空为什么是蓝色的？	test/2024-一字班推研面经-yj自行整理.zip	0.5	zip-interview	2024-一字班推研面经-yj自行整理.zip::面经-yj自行整理/markdown/推研面经2024.md	郝志彪老师问：9.微波炉为什么能加热？（我：.......电磁波有能量？.......内心os：真不会啊。。。） 10.那一张纸能不能加热？一杯水能不能加热？它俩的区别是什么？（开始瞎扯：介电常数不同.......) 11.天为什么是蓝的？（响铃结束）
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q30	微波炉的介质加热	微波炉为什么能够加热食物？把纸和水放在微波炉中时，二者有什么不同？	test/2024-一字班推研面经-yj自行整理.zip	0.346	zip-interview	2024-一字班推研面经-yj自行整理.zip::面经-yj自行整理/markdown/推研面经2024.md	8.简述一下什么是电极化矢量？（建议电磁场好好看看一些物理量是怎么定义和推导的） 郝志彪老师问：9.微波炉为什么能加热？（我：.......电磁波有能量？.......内心os：真不会啊。。。） 10.那一张纸能不能加热？一杯水能不能加热？它俩的区别是什么？（开始瞎扯：介电常数不同.......)
物理/EM - 电磁场与波	物理/EM - 电磁场与波/QUESTIONS.md	Q31	Schrödinger 方程与 Maxwell 方程描述的波	量子力学和电动力学中最重要的方程分别叫什么？它们描述的波有什么相同和不同？	test/2020-七字班推研面经-潘美竹.docx	0.719	regular	2020-七字班推研面经-潘美竹.docx	量子力学里最重要的公式叫什么？ 电动力学里最重要的公式叫什么？ 这两个描述的波有什么相同和不同?
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q01	电子波函数及其物理意义	说明电子波函数。	test/2020-七字班推研面经-2.docx	0.667	regular	2020-七字班推研面经-2.docx	计算机：debug和release差别，debug没报错release报错的原因，函数参数的读取顺序，栈的应用，递归和栈的关系； 信号与系统：卷积概念，各种函数的傅里叶变换、卷积 电磁场与物理：平面波与球面波的区别，电子波函数，PN结的形成，PN结中载流子的迁移、扩散概念等。
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q02	Schrödinger 方程与 Maxwell 方程描述的波	量子力学和电动力学中最重要的方程分别叫什么？它们描述的波有什么相同和不同？	test/2020-七字班推研面经-潘美竹.docx	0.719	regular	2020-七字班推研面经-潘美竹.docx	量子力学里最重要的公式叫什么？ 电动力学里最重要的公式叫什么？ 这两个描述的波有什么相同和不同?
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q03	量子计算机的原理与适用优势	量子计算机与传统计算机相比有什么优点和区别？量子计算机的原理是什么？	test/2020-七字班推研面经-潘美竹.docx	0.833	regular	2020-七字班推研面经-潘美竹.docx	开辟void动态内存，如果转为其他数字类型会发生什么？ 量子计算机和传统计算机相比有什么优点，有什么区别？ 量子计算机的原理
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q04	电子、光子、声子与跃迁守恒律	解释电子、光子和声子的区别。电子跃迁发射光子时满足哪些守恒律？	test/2022面试问题_sy.docx	0.8	regular	2022面试问题_sy.docx	Introduce AI? The future of  AI？ 解释电子、光子、声子的区别？电子跃迁发射光子时满足什么守恒
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q05	Fermi 能级、Fermi 能量与化学势	什么是 Fermi 能级？它与 Fermi 能量、化学势有什么区别？所有物质包括非晶体都有 Fermi 能级吗？	test/2018_面试整体情况.docx	0.276	regular	2018_面试整体情况.docx	7、（拿了一块PCB板问我）这是什么板子？上面都有什么器件？和你实验中所用的面包板相比有什么优势？面包板的最高使用频率是多少？ 8、（拿了两个长得像接在频谱仪的插口）这个是什么端口？这两个端口一大一小，它们的区别是什么？ 9、什么是摩尔定律？
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q05	Fermi 能级、Fermi 能量与化学势	什么是 Fermi 能级？它与 Fermi 能量、化学势有什么区别？所有物质包括非晶体都有 Fermi 能级吗？	test/2024-一字班推研面经-zcy.docx	0.414	regular	2024-一字班推研面经-zcy.docx	费米能级和费米能量有什么区别？ 费米能级的物理意义？ 什么是系统的化学势？
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q05	Fermi 能级、Fermi 能量与化学势	什么是 Fermi 能级？它与 Fermi 能量、化学势有什么区别？所有物质包括非晶体都有 Fermi 能级吗？	test/2025-二字班推研面经-ljh.docx	0.345	regular	2025-二字班推研面经-ljh.docx	4.电磁场和固体物理组 不认识老师：什么是格波？长波极限的声学波代表什么？光学波和声学波是什么关系？德拜理论是为了研究晶体的什么性质？他随温度怎么变化？ 不认识老师2:解释一下费米能级，所有物质都有费米能级吗？（我回答可能只有晶体有）非晶体就没有费米能级吗？（我不知道）
物理/QS - 量子与统计	物理/QS - 量子与统计/QUESTIONS.md	Q05	Fermi 能级、Fermi 能量与化学势	什么是 Fermi 能级？它与 Fermi 能量、化学势有什么区别？所有物质包括非晶体都有 Fermi 能级吗？	test/2025-二字班推研面经-wj.pdf	0.483	regular	2025-二字班推研面经-wj.pdf	不认识老师 7 ：咱们换个简单点的问题吧。（我：？？？）（但后面问了啥不记得了） 李永卓：费米能级是什么？ 我：费米能级是电子的化学势，同时能量等于费米能级的一个状态被电子占据的概率为 1/2 。
物理/SP - 固体物理基础	物理/SP - 固体物理基础/QUESTIONS.md	Q01	晶体、准晶体、非晶体与缺陷辨识	晶体、准晶体和非晶体有什么区别，怎样判断？怎样用实验判断晶体缺陷？	test/2012-面经_九字班1.pdf	0.565	regular	2012-面经_九字班1.pdf	两个电荷之间的能量随位置的变化关系。 固物的问题： 晶体、准晶体、非晶体的区别和判断方法。晶体缺陷的实验判断方法。
物理/SP - 固体物理基础	物理/SP - 固体物理基础/QUESTIONS.md	Q02	金刚石与 Si 的晶体结构	金刚石结构是什么样的？它是什么 Bravais 格子，基元怎样选？	test/2013-面经_零字班.pdf	0.684	regular	2013-面经_零字班.pdf	“金刚石的结构是什么样的？” “两个面心立方套构 blabla” “那它是什么布拉菲格子？”
